"id2","variable","value","p"
114014,"X55_to_59_years",129,7.53945061367621
114014,"X60_and_61_years",47,2.74693161893629
114014,"X62_to_64_years",74,4.3249561659848
114014,"X65_and_66_years",29,1.69491525423729
114014,"X67_to_69_years",54,3.15604909409702
114014,"X70_to_74_years",52,3.03915838690824
114014,"X75_to_79_years",46,2.68848626534191
114014,"X80_to_84_years",36,2.10403272939801
114014,"X85_years_and_over",29,1.69491525423729
114015,"Xunder_5_years",151,6.11831442463533
114015,"X5_to_9_years",140,5.67260940032415
114015,"X10_to_14_years",158,6.40194489465154
114015,"X15_to_17_years",86,3.48460291734198
114015,"X18_to_21_years",82,3.322528363047
114015,"X22_to_24_years",72,2.91734197730956
114015,"X25_to_29_years",194,7.86061588330632
114015,"X30_to_34_years",147,5.95623987034036
114015,"X35_to_39_years",177,7.17179902755267
114015,"X40_to_44_years",168,6.80713128038898
114015,"X45_to_49_years",199,8.06320907617504
114015,"X50_to_54_years",193,7.82009724473258
114015,"X55_to_59_years",159,6.44246353322528
114015,"X60_and_61_years",50,2.0259319286872
114015,"X62_to_64_years",82,3.322528363047
114015,"X65_and_66_years",29,1.17504051863857
114015,"X67_to_69_years",64,2.59319286871961
114015,"X70_to_74_years",94,3.80875202593193
114015,"X75_to_79_years",74,2.99837925445705
114015,"X80_to_84_years",82,3.322528363047
114015,"X85_years_and_over",67,2.71474878444084
114021,"Xunder_5_years",60,3.74531835205992
114021,"X5_to_9_years",79,4.93133583021223
114021,"X10_to_14_years",115,7.17852684144819
114021,"X15_to_17_years",61,3.80774032459426
114021,"X18_to_21_years",61,3.80774032459426
114021,"X22_to_24_years",42,2.62172284644195
114021,"X25_to_29_years",43,2.68414481897628
114021,"X30_to_34_years",59,3.68289637952559
114021,"X35_to_39_years",76,4.74406991260924
114021,"X40_to_44_years",112,6.99126092384519
114021,"X45_to_49_years",179,11.1735330836454
114021,"X50_to_54_years",177,11.0486891385768
114021,"X55_to_59_years",129,8.05243445692884
114021,"X60_and_61_years",44,2.74656679151061
114021,"X62_to_64_years",71,4.43196004993758
114021,"X65_and_66_years",25,1.5605493133583
114021,"X67_to_69_years",45,2.80898876404494
114021,"X70_to_74_years",49,3.05867665418227
114021,"X75_to_79_years",45,2.80898876404494
114021,"X80_to_84_years",42,2.62172284644195
114021,"X85_years_and_over",88,5.49313358302122
114022,"Xunder_5_years",121,4.85748695303091
114022,"X5_to_9_years",188,7.54716981132075
114022,"X10_to_14_years",187,7.50702529104777
114022,"X15_to_17_years",122,4.89763147330389
114022,"X18_to_21_years",85,3.41228422320353
114022,"X22_to_24_years",52,2.0875150541951
114022,"X25_to_29_years",88,3.53271778402248
114022,"X30_to_34_years",85,3.41228422320353
114022,"X35_to_39_years",156,6.26254516258531
114022,"X40_to_44_years",181,7.26615816940988
114022,"X45_to_49_years",277,11.1200321156162
114022,"X50_to_54_years",258,10.3572862304295
114022,"X55_to_59_years",187,7.50702529104777
114022,"X60_and_61_years",59,2.36852669610598
114022,"X62_to_64_years",96,3.85387394620634
114022,"X65_and_66_years",38,1.52549177037334
114022,"X67_to_69_years",58,2.328382175833
114022,"X70_to_74_years",88,3.53271778402248
114022,"X75_to_79_years",66,2.64953833801686
114022,"X80_to_84_years",62,2.48896025692493
114022,"X85_years_and_over",37,1.48534725010036
114031,"Xunder_5_years",49,5.87529976019185
114031,"X5_to_9_years",56,6.71462829736211
114031,"X10_to_14_years",65,7.79376498800959
114031,"X15_to_17_years",38,4.55635491606715
114031,"X18_to_21_years",31,3.71702637889688
114031,"X22_to_24_years",24,2.87769784172662
114031,"X25_to_29_years",39,4.67625899280576
114031,"X30_to_34_years",50,5.99520383693046
114031,"X35_to_39_years",65,7.79376498800959
114031,"X40_to_44_years",66,7.9136690647482
114031,"X45_to_49_years",83,9.95203836930456
114031,"X50_to_54_years",71,8.51318944844125
114031,"X55_to_59_years",47,5.63549160671463
114031,"X60_and_61_years",18,2.15827338129496
114031,"X62_to_64_years",28,3.35731414868106
114031,"X65_and_66_years",13,1.55875299760192
114031,"X67_to_69_years",14,1.67865707434053
114031,"X70_to_74_years",15,1.79856115107914
114031,"X75_to_79_years",13,1.55875299760192
114031,"X80_to_84_years",21,2.51798561151079
114031,"X85_years_and_over",28,3.35731414868106
114032,"Xunder_5_years",177,6.46221248630887
114032,"X5_to_9_years",200,7.30193501277839
114032,"X10_to_14_years",214,7.81307046367287
114032,"X15_to_17_years",137,5.0018254837532
114032,"X18_to_21_years",118,4.30814165753925
114032,"X22_to_24_years",80,2.92077400511135
114032,"X25_to_29_years",180,6.57174151150055
114032,"X30_to_34_years",199,7.26542533771449
114032,"X35_to_39_years",272,9.93063161737861
114032,"X40_to_44_years",263,9.60204454180358
114032,"X45_to_49_years",259,9.45600584154801
114032,"X50_to_54_years",216,7.88608981380066
114032,"X55_to_59_years",135,4.92880613362541
114032,"X60_and_61_years",47,1.71595472800292
114032,"X62_to_64_years",51,1.86199342825849
114032,"X65_and_66_years",27,0.985761226725082
114032,"X67_to_69_years",30,1.09529025191676
114032,"X70_to_74_years",41,1.49689667761957
114032,"X75_to_79_years",41,1.49689667761957
114032,"X80_to_84_years",25,0.912741876597298
114032,"X85_years_and_over",27,0.985761226725082
114033,"Xunder_5_years",83,4.9199762892709
114033,"X5_to_9_years",75,4.4457617071725
114033,"X10_to_14_years",76,4.5050385299348
114033,"X15_to_17_years",52,3.0823947836396
114033,"X18_to_21_years",48,2.8452874925904
114033,"X22_to_24_years",39,2.3117960877297
114033,"X25_to_29_years",107,6.34262003556609
114033,"X30_to_34_years",108,6.40189685832839
114033,"X35_to_39_years",86,5.09780675755779
114033,"X40_to_44_years",110,6.52045050385299
114033,"X45_to_49_years",129,7.64671013633669
114033,"X50_to_54_years",129,7.64671013633669
114033,"X55_to_59_years",130,7.70598695909899
114033,"X60_and_61_years",45,2.6674570243035
114033,"X62_to_64_years",69,4.0901007705987
114033,"X65_and_66_years",35,2.0746887966805
114033,"X67_to_69_years",55,3.2602252519265
114033,"X70_to_74_years",76,4.5050385299348
114033,"X75_to_79_years",89,5.27563722584469
114033,"X80_to_84_years",88,5.21636040308239
114033,"X85_years_and_over",58,3.4380557202134
114034,"Xunder_5_years",67,3.52817272248552
114034,"X5_to_9_years",119,6.2664560294892
114034,"X10_to_14_years",139,7.31964191679832
114034,"X15_to_17_years",95,5.00263296471827
114034,"X18_to_21_years",75,3.94944707740916
114034,"X22_to_24_years",37,1.94839389152185
114034,"X25_to_29_years",69,3.63349131121643
114034,"X30_to_34_years",72,3.7914691943128
114034,"X35_to_39_years",104,5.47656661400737
114034,"X40_to_44_years",151,7.95155344918378
114034,"X45_to_49_years",195,10.2685624012638
114034,"X50_to_54_years",153,8.05687203791469
114034,"X55_to_59_years",127,6.68773038441285
114034,"X60_and_61_years",52,2.73828330700369
114034,"X62_to_64_years",71,3.73880989994734
114034,"X65_and_66_years",36,1.8957345971564
114034,"X67_to_69_years",56,2.94892048446551
114034,"X70_to_74_years",84,4.42338072669826
114034,"X75_to_79_years",82,4.31806213796735
114034,"X80_to_84_years",69,3.63349131121643
114034,"X85_years_and_over",46,2.42232754081095
115001,"Xunder_5_years",81,4.38311688311688
115001,"X5_to_9_years",68,3.67965367965368
115001,"X10_to_14_years",97,5.24891774891775
115001,"X15_to_17_years",57,3.08441558441558
115001,"X18_to_21_years",47,2.54329004329004
115001,"X22_to_24_years",40,2.16450216450216
115001,"X25_to_29_years",78,4.22077922077922
115001,"X30_to_34_years",77,4.16666666666667
115001,"X35_to_39_years",84,4.54545454545455
115001,"X40_to_44_years",133,7.1969696969697
115001,"X45_to_49_years",150,8.11688311688312
115001,"X50_to_54_years",131,7.08874458874459
115001,"X55_to_59_years",163,8.82034632034632
115001,"X60_and_61_years",82,4.43722943722944
115001,"X62_to_64_years",112,6.06060606060606
115001,"X65_and_66_years",39,2.11038961038961
115001,"X67_to_69_years",54,2.92207792207792
115001,"X70_to_74_years",93,5.03246753246753
115001,"X75_to_79_years",83,4.49134199134199
115001,"X80_to_84_years",82,4.43722943722944
115001,"X85_years_and_over",97,5.24891774891775
115002,"Xunder_5_years",79,6.6610455311973
115002,"X5_to_9_years",85,7.16694772344013
115002,"X10_to_14_years",87,7.33558178752108
115002,"X15_to_17_years",48,4.04721753794266
115002,"X18_to_21_years",54,4.5531197301855
115002,"X22_to_24_years",43,3.6256323777403
115002,"X25_to_29_years",79,6.6610455311973
115002,"X30_to_34_years",93,7.84148397976391
115002,"X35_to_39_years",96,8.09443507588533
115002,"X40_to_44_years",93,7.84148397976391
115002,"X45_to_49_years",94,7.92580101180438
115002,"X50_to_54_years",82,6.91399662731872
115002,"X55_to_59_years",80,6.74536256323777
115002,"X60_and_61_years",16,1.34907251264755
115002,"X62_to_64_years",29,2.44519392917369
115002,"X65_and_66_years",7,0.590219224283305
115002,"X67_to_69_years",23,1.93929173693086
115002,"X70_to_74_years",37,3.11973018549747
115002,"X75_to_79_years",17,1.43338954468803
115002,"X80_to_84_years",14,1.18043844856661
115002,"X85_years_and_over",30,2.52951096121417
115003,"Xunder_5_years",81,4.17741103661681
115003,"X5_to_9_years",87,4.48684889118102
115003,"X10_to_14_years",136,7.01392470345539
115003,"X15_to_17_years",84,4.33212996389892
115003,"X18_to_21_years",78,4.02269210933471
115003,"X22_to_24_years",61,3.14595152140279
115003,"X25_to_29_years",116,5.98246518824136
115003,"X30_to_34_years",99,5.10572460030944
115003,"X35_to_39_years",101,5.20887055183084
115003,"X40_to_44_years",168,8.66425992779783
115003,"X45_to_49_years",139,7.16864363073749
115003,"X50_to_54_years",158,8.14853017019082
115003,"X55_to_59_years",128,6.60134089736978
115003,"X60_and_61_years",36,1.85662712738525
115003,"X62_to_64_years",60,3.09437854564208
115003,"X65_and_66_years",39,2.01134605466735
115003,"X67_to_69_years",41,2.11449200618876
115003,"X70_to_74_years",72,3.7132542547705
115003,"X75_to_79_years",52,2.68179473955647
115003,"X80_to_84_years",52,2.68179473955647
115003,"X85_years_and_over",151,7.78751933986591
115004,"Xunder_5_years",68,5.77249575551783
115004,"X5_to_9_years",93,7.89473684210526
115004,"X10_to_14_years",94,7.97962648556876
115004,"X15_to_17_years",57,4.83870967741935
115004,"X18_to_21_years",67,5.68760611205433
115004,"X22_to_24_years",50,4.24448217317487
115004,"X25_to_29_years",67,5.68760611205433
115004,"X30_to_34_years",95,8.06451612903226
115004,"X35_to_39_years",85,7.21561969439728
115004,"X40_to_44_years",66,5.60271646859083
115004,"X45_to_49_years",83,7.04584040747029
115004,"X50_to_54_years",76,6.45161290322581
115004,"X55_to_59_years",58,4.92359932088285
115004,"X60_and_61_years",25,2.12224108658744
115004,"X62_to_64_years",31,2.63157894736842
115004,"X65_and_66_years",19,1.61290322580645
115004,"X67_to_69_years",20,1.69779286926995
115004,"X70_to_74_years",36,3.05602716468591
115004,"X75_to_79_years",34,2.88624787775891
115004,"X80_to_84_years",20,1.69779286926995
115004,"X85_years_and_over",34,2.88624787775891
116001,"Xunder_5_years",57,6.15550755939525
116001,"X5_to_9_years",64,6.91144708423326
116001,"X10_to_14_years",69,7.45140388768898
116001,"X15_to_17_years",49,5.29157667386609
116001,"X18_to_21_years",32,3.45572354211663
116001,"X22_to_24_years",21,2.26781857451404
116001,"X25_to_29_years",27,2.91576673866091
116001,"X30_to_34_years",55,5.93952483801296
116001,"X35_to_39_years",52,5.61555075593953
116001,"X40_to_44_years",75,8.09935205183585
116001,"X45_to_49_years",94,10.1511879049676
116001,"X50_to_54_years",88,9.50323974082074
116001,"X55_to_59_years",75,8.09935205183585
116001,"X60_and_61_years",14,1.51187904967603
116001,"X62_to_64_years",37,3.99568034557235
116001,"X65_and_66_years",15,1.61987041036717
116001,"X67_to_69_years",21,2.26781857451404
116001,"X70_to_74_years",26,2.80777537796976
116001,"X75_to_79_years",23,2.48380129589633
116001,"X80_to_84_years",13,1.40388768898488
116001,"X85_years_and_over",19,2.05183585313175
116002,"Xunder_5_years",52,3.57388316151203
116002,"X5_to_9_years",96,6.5979381443299
116002,"X10_to_14_years",114,7.83505154639175
116002,"X15_to_17_years",67,4.60481099656357
116002,"X18_to_21_years",65,4.46735395189003
116002,"X22_to_24_years",42,2.88659793814433
116002,"X25_to_29_years",53,3.6426116838488
116002,"X30_to_34_years",43,2.9553264604811
116002,"X35_to_39_years",56,3.84879725085911
116002,"X40_to_44_years",105,7.21649484536082
116002,"X45_to_49_years",139,9.553264604811
116002,"X50_to_54_years",135,9.27835051546392
116002,"X55_to_59_years",137,9.41580756013746
116002,"X60_and_61_years",37,2.54295532646048
116002,"X62_to_64_years",55,3.78006872852234
116002,"X65_and_66_years",32,2.19931271477663
116002,"X67_to_69_years",48,3.29896907216495
116002,"X70_to_74_years",70,4.81099656357388
116002,"X75_to_79_years",36,2.47422680412371
116002,"X80_to_84_years",41,2.81786941580756
116002,"X85_years_and_over",32,2.19931271477663
116003,"Xunder_5_years",33,3.77142857142857
116003,"X5_to_9_years",44,5.02857142857143
116003,"X10_to_14_years",88,10.0571428571429
116003,"X15_to_17_years",54,6.17142857142857
116003,"X18_to_21_years",44,5.02857142857143
116003,"X22_to_24_years",33,3.77142857142857
116003,"X25_to_29_years",25,2.85714285714286
116003,"X30_to_34_years",18,2.05714285714286
116003,"X35_to_39_years",37,4.22857142857143
116003,"X40_to_44_years",85,9.71428571428571
116003,"X45_to_49_years",93,10.6285714285714
116003,"X50_to_54_years",119,13.6
116003,"X55_to_59_years",65,7.42857142857143
116003,"X60_and_61_years",21,2.4
116003,"X62_to_64_years",31,3.54285714285714
116003,"X65_and_66_years",8,0.914285714285714
116003,"X67_to_69_years",16,1.82857142857143
116003,"X70_to_74_years",22,2.51428571428571
116003,"X75_to_79_years",19,2.17142857142857
116003,"X80_to_84_years",12,1.37142857142857
116003,"X85_years_and_over",8,0.914285714285714
116004,"Xunder_5_years",122,4.4122965641953
116004,"X5_to_9_years",175,6.32911392405063
116004,"X10_to_14_years",172,6.22061482820977
116004,"X15_to_17_years",131,4.7377938517179
116004,"X18_to_21_years",93,3.36347197106691
116004,"X22_to_24_years",67,2.42314647377939
116004,"X25_to_29_years",85,3.07414104882459
116004,"X30_to_34_years",99,3.58047016274864
116004,"X35_to_39_years",144,5.20795660036166
116004,"X40_to_44_years",184,6.65461121157324
116004,"X45_to_49_years",263,9.51175406871609
116004,"X50_to_54_years",267,9.65641952983725
116004,"X55_to_59_years",252,9.11392405063291
116004,"X60_and_61_years",85,3.07414104882459
116004,"X62_to_64_years",128,4.62929475587703
116004,"X65_and_66_years",65,2.35081374321881
116004,"X67_to_69_years",85,3.07414104882459
116004,"X70_to_74_years",119,4.30379746835443
116004,"X75_to_79_years",91,3.29113924050633
116004,"X80_to_84_years",76,2.74864376130199
116004,"X85_years_and_over",62,2.24231464737794
117011,"Xunder_5_years",118,5.47309833024119
117011,"X5_to_9_years",138,6.40074211502783
117011,"X10_to_14_years",167,7.74582560296846
117011,"X15_to_17_years",104,4.82374768089054
117011,"X18_to_21_years",117,5.42671614100186
117011,"X22_to_24_years",71,3.29313543599258
117011,"X25_to_29_years",129,5.98330241187384
117011,"X30_to_34_years",131,6.0760667903525
117011,"X35_to_39_years",143,6.63265306122449
117011,"X40_to_44_years",169,7.83858998144712
117011,"X45_to_49_years",176,8.16326530612245
117011,"X50_to_54_years",163,7.56029684601113
117011,"X55_to_59_years",139,6.44712430426716
117011,"X60_and_61_years",51,2.36549165120594
117011,"X62_to_64_years",55,2.55102040816327
117011,"X65_and_66_years",37,1.71614100185529
117011,"X67_to_69_years",51,2.36549165120594
117011,"X70_to_74_years",49,2.27272727272727
117011,"X75_to_79_years",48,2.22634508348794
117011,"X80_to_84_years",58,2.69016697588126
117011,"X85_years_and_over",42,1.94805194805195
117012,"Xunder_5_years",81,4.87658037326911
117012,"X5_to_9_years",97,5.83985550872968
117012,"X10_to_14_years",93,5.59903672486454
117012,"X15_to_17_years",64,3.85310054184226
117012,"X18_to_21_years",59,3.55207706201084
117012,"X22_to_24_years",53,3.19084888621312
117012,"X25_to_29_years",115,6.92354003612282
117012,"X30_to_34_years",91,5.47862733293197
117012,"X35_to_39_years",107,6.44190246839253
117012,"X40_to_44_years",92,5.53883202889825
117012,"X45_to_49_years",111,6.68272125225768
117012,"X50_to_54_years",113,6.80313064419025
117012,"X55_to_59_years",85,5.11739915713426
117012,"X60_and_61_years",34,2.0469596628537
117012,"X62_to_64_years",58,3.49187236604455
117012,"X65_and_66_years",35,2.10716435881999
117012,"X67_to_69_years",49,2.95003010234798
117012,"X70_to_74_years",76,4.57555689343769
117012,"X75_to_79_years",74,4.45514750150512
117012,"X80_to_84_years",75,4.5153521974714
117012,"X85_years_and_over",99,5.96026490066225
117013,"Xunder_5_years",40,4.31034482758621
117013,"X5_to_9_years",63,6.78879310344828
117013,"X10_to_14_years",91,9.80603448275862
117013,"X15_to_17_years",52,5.60344827586207
117013,"X18_to_21_years",35,3.77155172413793
117013,"X22_to_24_years",30,3.23275862068966
117013,"X25_to_29_years",35,3.77155172413793
117013,"X30_to_34_years",42,4.52586206896552
117013,"X35_to_39_years",45,4.84913793103448
117013,"X40_to_44_years",82,8.83620689655172
117013,"X45_to_49_years",100,10.7758620689655
117013,"X50_to_54_years",70,7.54310344827586
117013,"X55_to_59_years",63,6.78879310344828
117013,"X60_and_61_years",23,2.47844827586207
117013,"X62_to_64_years",25,2.69396551724138
117013,"X65_and_66_years",13,1.40086206896552
117013,"X67_to_69_years",22,2.37068965517241
117013,"X70_to_74_years",36,3.87931034482759
117013,"X75_to_79_years",27,2.90948275862069
117013,"X80_to_84_years",15,1.61637931034483
117013,"X85_years_and_over",19,2.04741379310345
117021,"Xunder_5_years",56,4.75382003395586
117021,"X5_to_9_years",83,7.04584040747029
117021,"X10_to_14_years",81,6.87606112054329
117021,"X15_to_17_years",64,5.43293718166384
117021,"X18_to_21_years",53,4.49915110356536
117021,"X22_to_24_years",45,3.82003395585739
117021,"X25_to_29_years",90,7.64006791171477
117021,"X30_to_34_years",77,6.5365025466893
117021,"X35_to_39_years",72,6.11205432937182
117021,"X40_to_44_years",97,8.23429541595925
117021,"X45_to_49_years",102,8.65874363327674
117021,"X50_to_54_years",88,7.47028862478778
117021,"X55_to_59_years",65,5.51782682512733
117021,"X60_and_61_years",21,1.78268251273345
117021,"X62_to_64_years",38,3.2258064516129
117021,"X65_and_66_years",28,2.37691001697793
117021,"X67_to_69_years",26,2.20713073005093
117021,"X70_to_74_years",23,1.95246179966044
117021,"X75_to_79_years",29,2.46179966044143
117021,"X80_to_84_years",22,1.86757215619694
117021,"X85_years_and_over",18,1.52801358234295
117022,"Xunder_5_years",54,3.94160583941606
117022,"X5_to_9_years",71,5.18248175182482
117022,"X10_to_14_years",103,7.51824817518248
117022,"X15_to_17_years",77,5.62043795620438
117022,"X18_to_21_years",88,6.42335766423358
117022,"X22_to_24_years",45,3.28467153284672
117022,"X25_to_29_years",57,4.16058394160584
117022,"X30_to_34_years",69,5.03649635036496
117022,"X35_to_39_years",75,5.47445255474453
117022,"X40_to_44_years",99,7.22627737226277
117022,"X45_to_49_years",149,10.8759124087591
117022,"X50_to_54_years",159,11.6058394160584
117022,"X55_to_59_years",77,5.62043795620438
117022,"X60_and_61_years",39,2.84671532846715
117022,"X62_to_64_years",39,2.84671532846715
117022,"X65_and_66_years",21,1.53284671532847
117022,"X67_to_69_years",28,2.04379562043796
117022,"X70_to_74_years",37,2.7007299270073
117022,"X75_to_79_years",33,2.40875912408759
117022,"X80_to_84_years",28,2.04379562043796
117022,"X85_years_and_over",22,1.60583941605839
117023,"Xunder_5_years",77,4.69512195121951
117023,"X5_to_9_years",115,7.01219512195122
117023,"X10_to_14_years",91,5.54878048780488
117023,"X15_to_17_years",82,5
117023,"X18_to_21_years",71,4.32926829268293
117023,"X22_to_24_years",39,2.3780487804878
117023,"X25_to_29_years",63,3.84146341463415
117023,"X30_to_34_years",80,4.8780487804878
117023,"X35_to_39_years",104,6.34146341463415
117023,"X40_to_44_years",130,7.92682926829268
117023,"X45_to_49_years",156,9.51219512195122
117023,"X50_to_54_years",152,9.26829268292683
117023,"X55_to_59_years",122,7.4390243902439
117023,"X60_and_61_years",49,2.98780487804878
117023,"X62_to_64_years",58,3.53658536585366
117023,"X65_and_66_years",19,1.15853658536585
117023,"X67_to_69_years",25,1.52439024390244
117023,"X70_to_74_years",61,3.71951219512195
117023,"X75_to_79_years",49,2.98780487804878
117023,"X80_to_84_years",56,3.41463414634146
117023,"X85_years_and_over",41,2.5
118001,"Xunder_5_years",113,5.49878345498783
118001,"X5_to_9_years",112,5.45012165450122
118001,"X10_to_14_years",96,4.67153284671533
118001,"X15_to_17_years",65,3.16301703163017
118001,"X18_to_21_years",106,5.15815085158151
118001,"X22_to_24_years",80,3.89294403892944
118001,"X25_to_29_years",128,6.22871046228711
118001,"X30_to_34_years",103,5.01216545012165
118001,"X35_to_39_years",131,6.37469586374696
118001,"X40_to_44_years",142,6.90997566909976
118001,"X45_to_49_years",163,7.93187347931873
118001,"X50_to_54_years",186,9.05109489051095
118001,"X55_to_59_years",138,6.71532846715328
118001,"X60_and_61_years",50,2.4330900243309
118001,"X62_to_64_years",81,3.94160583941606
118001,"X65_and_66_years",36,1.75182481751825
118001,"X67_to_69_years",62,3.01703163017032
118001,"X70_to_74_years",78,3.7956204379562
118001,"X75_to_79_years",72,3.5036496350365
118001,"X80_to_84_years",55,2.67639902676399
118001,"X85_years_and_over",58,2.82238442822384
118002,"Xunder_5_years",87,5.9023066485753
118002,"X5_to_9_years",80,5.42740841248304
118002,"X10_to_14_years",114,7.73405698778833
118002,"X15_to_17_years",41,2.78154681139756
118002,"X18_to_21_years",61,4.13839891451832
118002,"X22_to_24_years",56,3.79918588873813
118002,"X25_to_29_years",77,5.22388059701493
118002,"X30_to_34_years",109,7.39484396200814
118002,"X35_to_39_years",97,6.58073270013568
118002,"X40_to_44_years",107,7.25915875169606
118002,"X45_to_49_years",122,8.27679782903664
118002,"X50_to_54_years",100,6.7842605156038
118002,"X55_to_59_years",98,6.64857530529172
118002,"X60_and_61_years",27,1.83175033921303
118002,"X62_to_64_years",51,3.45997286295794
118002,"X65_and_66_years",32,2.17096336499322
118002,"X67_to_69_years",38,2.57801899592944
118002,"X70_to_74_years",46,3.12075983717775
118002,"X75_to_79_years",58,3.9348710990502
118002,"X80_to_84_years",42,2.8493894165536
118002,"X85_years_and_over",31,2.10312075983718
118003,"Xunder_5_years",52,5.50847457627119
118003,"X5_to_9_years",51,5.40254237288136
118003,"X10_to_14_years",48,5.08474576271186
118003,"X15_to_17_years",33,3.49576271186441
118003,"X18_to_21_years",54,5.72033898305085
118003,"X22_to_24_years",45,4.76694915254237
118003,"X25_to_29_years",96,10.1694915254237
118003,"X30_to_34_years",80,8.47457627118644
118003,"X35_to_39_years",54,5.72033898305085
118003,"X40_to_44_years",87,9.21610169491525
118003,"X45_to_49_years",63,6.67372881355932
118003,"X50_to_54_years",60,6.35593220338983
118003,"X55_to_59_years",40,4.23728813559322
118003,"X60_and_61_years",19,2.01271186440678
118003,"X62_to_64_years",25,2.64830508474576
118003,"X65_and_66_years",17,1.80084745762712
118003,"X67_to_69_years",29,3.07203389830508
118003,"X70_to_74_years",29,3.07203389830508
118003,"X75_to_79_years",23,2.4364406779661
118003,"X80_to_84_years",17,1.80084745762712
118003,"X85_years_and_over",22,2.33050847457627
118004,"Xunder_5_years",22,2.41228070175439
118004,"X5_to_9_years",46,5.04385964912281
118004,"X10_to_14_years",40,4.3859649122807
118004,"X15_to_17_years",31,3.39912280701754
118004,"X18_to_21_years",55,6.03070175438596
118004,"X22_to_24_years",44,4.82456140350877
118004,"X25_to_29_years",48,5.26315789473684
118004,"X30_to_34_years",58,6.35964912280702
118004,"X35_to_39_years",57,6.25
118004,"X40_to_44_years",62,6.79824561403509
118004,"X45_to_49_years",98,10.7456140350877
118004,"X50_to_54_years",73,8.00438596491228
118004,"X55_to_59_years",95,10.4166666666667
118004,"X60_and_61_years",28,3.07017543859649
118004,"X62_to_64_years",32,3.50877192982456
118004,"X65_and_66_years",22,2.41228070175439
118004,"X67_to_69_years",16,1.75438596491228
118004,"X70_to_74_years",42,4.60526315789474
118004,"X75_to_79_years",23,2.5219298245614
118004,"X80_to_84_years",11,1.20614035087719
118004,"X85_years_and_over",9,0.986842105263158
118005,"Xunder_5_years",64,4.74425500370645
118005,"X5_to_9_years",76,5.63380281690141
118005,"X10_to_14_years",85,6.30096367679763
118005,"X15_to_17_years",67,4.96664195700519
118005,"X18_to_21_years",49,3.63232023721275
118005,"X22_to_24_years",41,3.03928836174944
118005,"X25_to_29_years",87,6.44922164566345
118005,"X30_to_34_years",84,6.22683469236471
118005,"X35_to_39_years",86,6.37509266123054
118005,"X40_to_44_years",103,7.63528539659007
118005,"X45_to_49_years",122,9.04373610081542
118005,"X50_to_54_years",103,7.63528539659007
118005,"X55_to_59_years",83,6.1527057079318
118005,"X60_and_61_years",35,2.59451445515196
118005,"X62_to_64_years",37,2.74277242401779
118005,"X65_and_66_years",23,1.70496664195701
118005,"X67_to_69_years",40,2.96515937731653
118005,"X70_to_74_years",53,3.9288361749444
118005,"X75_to_79_years",39,2.89103039288362
118005,"X80_to_84_years",32,2.37212750185322
118005,"X85_years_and_over",40,2.96515937731653
119011,"Xunder_5_years",83,4.28055698813822
119011,"X5_to_9_years",93,4.79628674574523
119011,"X10_to_14_years",115,5.93089221248066
119011,"X15_to_17_years",72,3.7132542547705
119011,"X18_to_21_years",93,4.79628674574523
119011,"X22_to_24_years",76,3.91954615781331
119011,"X25_to_29_years",126,6.49819494584838
119011,"X30_to_34_years",131,6.75605982465188
119011,"X35_to_39_years",127,6.54976792160908
119011,"X40_to_44_years",152,7.83909231562661
119011,"X45_to_49_years",151,7.78751933986591
119011,"X50_to_54_years",165,8.50954100051573
119011,"X55_to_59_years",136,7.01392470345539
119011,"X60_and_61_years",38,1.95977307890665
119011,"X62_to_64_years",76,3.91954615781331
119011,"X65_and_66_years",50,2.57864878803507
119011,"X67_to_69_years",52,2.68179473955647
119011,"X70_to_74_years",59,3.04280556988138
119011,"X75_to_79_years",69,3.5585353274884
119011,"X80_to_84_years",41,2.11449200618876
119011,"X85_years_and_over",34,1.75348117586385
119012,"Xunder_5_years",58,4.90278951817413
119012,"X5_to_9_years",55,4.64919695688926
119012,"X10_to_14_years",71,6.00169061707523
119012,"X15_to_17_years",54,4.56466610312764
119012,"X18_to_21_years",71,6.00169061707523
119012,"X22_to_24_years",31,2.62045646661031
119012,"X25_to_29_years",73,6.17075232459848
119012,"X30_to_34_years",90,7.60777683854607
119012,"X35_to_39_years",75,6.33981403212172
119012,"X40_to_44_years",83,7.01606086221471
119012,"X45_to_49_years",94,7.94590025359256
119012,"X50_to_54_years",103,8.70667793744717
119012,"X55_to_59_years",79,6.67793744716822
119012,"X60_and_61_years",21,1.77514792899408
119012,"X62_to_64_years",30,2.53592561284869
119012,"X65_and_66_years",26,2.1978021978022
119012,"X67_to_69_years",28,2.36686390532544
119012,"X70_to_74_years",29,2.45139475908707
119012,"X75_to_79_years",40,3.38123415046492
119012,"X80_to_84_years",48,4.0574809805579
119012,"X85_years_and_over",24,2.02874049027895
119021,"Xunder_5_years",54,2.57879656160458
119021,"X5_to_9_years",65,3.10410697230181
119021,"X10_to_14_years",57,2.72206303724928
119021,"X15_to_17_years",48,2.29226361031519
119021,"X18_to_21_years",64,3.05635148042025
119021,"X22_to_24_years",50,2.38777459407832
119021,"X25_to_29_years",114,5.44412607449857
119021,"X30_to_34_years",111,5.30085959885387
119021,"X35_to_39_years",108,5.15759312320917
119021,"X40_to_44_years",112,5.34861509073543
119021,"X45_to_49_years",126,6.01719197707736
119021,"X50_to_54_years",150,7.16332378223496
